Start a new record at 2019-01-23 17:30:09
-------------Rand S_w-------------2019-01-23 17:30:10
0.98903	1.976	2	32.5	0.248072	1.42247	0.718492	0.164821
1.00052	1.976	2	32.5	0.233618	0.756732	0.300054	0.167287
0.990107	1.976	2	32.5	0.167442	0.407569	0.00667333	0.164745
0.958383	1.976	2	32.5	0.237374	0.866167	0.425839	0.159137
1.16993	1.976	2	32.5	0.203401	0.756142	0.0152352	0.199384
0.978569	1.976	2	32.5	0.221179	1.02431	0.366893	0.162849
1.11233	1.976	2	32.5	0.218748	0.453246	0.0718985	0.188799
0.970678	1.976	2	32.5	0.2243	0.814163	0.316842	0.161464
1.15783	1.976	2	32.5	0.258023	0.955398	0.293036	0.197459
1.12674	1.976	2	32.5	0.285302	0.643877	0.313149	0.191948
0.980466	1.976	2	32.5	0.225202	0.981068	0.372299	0.163251
1.05321	1.976	2	32.5	0.184303	1.00672	0.042093	0.176907
1.09656	1.976	2	32.5	0.212014	0.715693	0.102257	0.185509
1.14408	1.976	2	32.5	0.266233	0.86955	0.318133	0.19492
1.05122	1.976	2	32.5	0.180332	0.798239	0.0173284	0.176501
0.97918	1.976	2	32.5	0.167429	1.07577	0.0318468	0.162615
1.05562	1.976	2	32.5	0.19388	0.694765	0.0640562	0.177514
1.02916	1.976	2	32.5	0.263915	0.919463	0.484721	0.172812
0.98745	1.976	2	32.5	0.227694	0.53137	0.201891	0.165002
1.0046	1.976	2	32.5	0.260454	1.37471	0.75829	0.167862
1.1129	1.976	2	32.5	0.190727	0.831774	0.0104075	0.18837
1.13811	1.976	2	32.5	0.238813	1.10128	0.257804	0.193513
Start a new record at 2019-01-23 18:53:58
-------------Rand K_m-------------2019-01-23 18:53:58
1.064	1.976	2	33.7188	0.204968	0.69922	0.103046	0.178641
1.064	1.976	2	35.4732	0.214197	0.604167	0.123067	0.177949
1.064	1.976	2	34.3765	0.235138	0.840224	0.266681	0.178488
1.064	1.976	2	33.9056	0.18702	0.704717	0.03428	0.178345
1.064	1.976	2	33.6029	0.218334	0.667753	0.14742	0.178849
1.064	1.976	2	34.4524	0.2337	0.818888	0.253508	0.178455
